SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,EAST,WEST,WOODLAND,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CORE,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2
660,apple spp.,Malus,spp.,,,MALUS,43,47,4,37,221,X,X,X,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/20/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.61,9,0.5,22,78,1,69.88,22,0.67,9,15,21,0.12766,0.91979,0.12152
661,Oregon crab apple,Malus,fusca,,,MAFU,47,47,4,29,221,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.61,24,0.5,24,78,24,70,24,0.67,24,15,24,0.12766,0.91979,0.12152
662,southern crab apple,Malus,angustifolia,,,MAAN3,43,47,4,29,221,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.61,24,0.5,24,78,24,70,24,0.67,24,15,24,0.12766,0.91979,0.12152
663,sweet crab apple,Malus,coronaria,,,MACO5,43,47,4,29,221,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.61,24,0.5,24,78,24,70,24,0.67,24,15,24,0.12766,0.91979,0.12152
664,prairie crab apple,Malus,ioensis,,,MAIO,43,47,4,29,221,X,,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.61,24,0.5,24,78,24,70,24,0.67,24,15,24,0.12766,0.91979,0.12152
680,mulberry spp.,Morus,spp.,,,MORUS,42,42,4,25,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/20/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
681,white mulberry,Morus,alba,,,MOAL,42,42,4,25,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
682,red mulberry,Morus,rubra,,,MORU2,42,42,4,25,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
683,Texas mulberry,Morus,microphylla,,,MOMI,42,47,4,25,101,,,,,X,,H,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
684,black mulberry,Morus,nigra,,,MONI,43,47,4,25,101,,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
690,tupelo spp.,Nyssa,spp.,,,NYSSA,35,47,3,31,221,X,X,,,X,,H,,,,,,E,,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84108,0.46,23,0.51,23,98,23,76.5,23,0.5,23,14,21,0.12766,0.91979,0.12152
691,water tupelo,Nyssa,aquatica,,,NYAQ2,35,35,3,31,112,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84108,0.46,1,0.58,3,95.08696,16,82.36207,11,0.5,1,14,21,0.12766,0.91979,0.12152
692,Ogeechee tupelo,Nyssa,ogeche,,,NYOG,43,43,4,31,151,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.46,24,0.51,24,98,24,76.5,24,0.5,24,14,24,0.12766,0.91979,0.12152
693,blackgum,Nyssa,sylvatica,,,NYSY,35,35,3,31,113,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84108,0.46,1,0.44,5,101,1,71.18182,11,0.5,1,14,33,0.12766,0.91979,0.12152
694,swamp tupelo,Nyssa,biflora,,,NYBI,35,35,3,31,114,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84108,0.46,24,0.51,24,98,24,76.5,24,0.5,24,14,24,0.12766,0.91979,0.12152
701,eastern hophornbeam,Ostrya,virginiana,,,OSVI,43,43,4,25,221,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.63,11,0.5,22,52.61905,9,89.1,22,0.7,11,15,21,0.12766,0.91979,0.12152
711,sourwood,Oxydendrum,arboreum,,,OXAR,43,43,4,25,101,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.5,15,0.6,22,69.88,9,60.25,22,0.55,11,15,21,0.12766,0.91979,0.12152
712,"paulownia, empress-tree",Paulownia,tomentosa,,,PATO2,41,41,3,27,144,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
720,bay spp.,Persea,spp.,,,PERSE,43,47,3,33,221,,X,,,X,,H,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
721,redbay,Persea,borbonia,,,PEBO,41,41,3,33,127,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
722,"water-elm, planertree",Planera,aquatica,,,PLAQ,43,43,3,33,151,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,75.13,26,80.49,26,0.58,26,15.16,26,0.12766,0.91979,0.12152
729,sycamore spp.,Platanus,spp.,,,PLATA,41,47,3,36,221,X,X,X,,X,,H,,,,,,E,W,,2,,,2/24/2005,333,,8/10/2009,440,N,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.46,25,0.6,25,81,25,84,25,0.49,25,8,25,0.12766,0.91979,0.12152
730,California sycamore,Platanus,racemosa,,,PLRA,47,47,3,36,221,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.46,25,0.6,25,81,25,84,25,0.49,25,8,25,0.12766,0.91979,0.12152
731,American sycamore,Platanus,occidentalis,,,PLOC,41,47,3,36,116,X,X,X,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,9/29/2009,10497,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.46,1,0.6,5,81.15217,5,84.3,14,0.49,1,8,32,0.12766,0.91979,0.12152
732,Arizona sycamore,Platanus,wrightii,,,PLWR2,41,47,3,36,221,,,X,X,X,,H,,,,X,,,W,,2,,,2/24/2005,333,,8/10/2009,440,Y,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.96395,0.46,25,0.6,25,81,25,84,25,0.49,25,8,25,0.12766,0.91979,0.12152
54,Monterey cypress,Cupressus,macrocarpa,,,CUMA2,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
55,Sargent's cypress,Cupressus,sargentii,,,CUSA3,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
56,MacNab's cypress,Cupressus,macnabiana,,,CUMA,9,24,2,10,12,,,X,,,,S,,,,,,,W,,2,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.41,26,0.42,26,74.29,26,70.5,26,0.44,26,14.31,26,0.12667,0.914,0.11975
57,redcedar/juniper spp.,Juniperus,spp.,,,JUNIP,9,23,2,20,220,X,X,,,X,,S,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.45,23,0.4,23,36.25,23,60,23,0.47,23,12,21,0.12667,0.914,0.11975
58,Pinchot juniper,Juniperus,pinchotii,,,JUPI,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
59,redberry juniper,Juniperus,coahuilensis,,,JUCO11,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
60,Drooping juniper,Juniperus,flaccida,,,JUFL,48,48,2,20,161,,,,,X,,S,,,,,,E,,X,4,,,6/7/2007,333,,3/19/2008,333,N,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
61,Ashe juniper,Juniperus,ashei,,,JUAS,48,48,2,20,161,X,,,,X,,S,,,,,,E,,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
62,California juniper,Juniperus,californica,,,JUCA7,23,23,2,38,161,,,X,X,,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
63,alligator juniper,Juniperus,deppeana,,,JUDE2,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.48,12,0.4,22,33.54167,20,60.25,22,0.51,12,12,21,0.12798,0.92267,0.12506
64,western juniper,Juniperus,occidentalis,,,JUOC,24,24,2,38,38,,,X,X,,,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,9/14/2009,10497,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12667,0.914,0.11975
65,Utah juniper,Juniperus,osteosperma,,,JUOS,23,23,2,38,161,,,X,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,8/10/2009,440,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.68,10,0.4,22,35,22,60.25,22,0.72,21,12,21,0.12798,0.92267,0.12506
66,Rocky Mountain juniper,Juniperus,scopulorum,,,JUSC2,9,23,2,38,63,X,,X,X,X,,S,,,,,,E,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
67,southern redcedar,Juniperus,virginiana,silicicola,,JUVIS,9,9,2,20,64,,,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.42,12,0.4,22,41.16667,22,60.25,22,0.44,12,12,21,0.12667,0.914,0.11975
68,eastern redcedar,Juniperus,virginiana,,,JUVI,9,24,2,20,64,X,X,,X,X,X,S,X,X,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.44,1,0.4,8,34.75,16,60.25,22,0.47,1,12,32,0.12667,0.914,0.11975
69,oneseed juniper,Juniperus,monosperma,,,JUMO,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,36.25,24,60,24,0.47,24,12,24,0.12798,0.92267,0.12506
70,larch spp.,Larix,spp.,,,LARIX,9,9,2,1,73,X,X,,,,X,S,,X,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.49,23,0.32,23,57,23,81.5,23,0.53,23,14,21,0.12667,0.914,0.11975
71,tamarack (native),Larix,laricina,,,LALA,9,24,2,1,65,X,X,X,,,X,S,X,X,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.49,1,0.3,8,53.71429,4,97.63333,12,0.53,1,14,32,0.12667,0.914,0.11975
72,subalpine larch,Larix,lyallii,,,LALY,24,24,2,2,40,,,X,X,,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.49,24,0.32,24,57,24,81.5,24,0.53,24,14,24,0.12667,0.914,0.11975
73,western larch,Larix,occidentalis,,,LAOC,19,19,2,2,13,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.79964,0.48,1,0.33,4,60.25,4,65.12121,12,0.52,1,14,21,0.12667,0.914,0.11975
81,incense-cedar,Calocedrus,decurrens,,,CADE27,20,20,2,18,10,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.5884,0.35,1,0.25,3,106.05714,7,28.2,7,0.37,1,17,21,0.12667,0.914,0.11975
90,spruce spp.,Picea,spp.,,,PICEA,6,6,2,1,220,X,X,,,X,,S,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.36,23,0.44,23,59.2,23,80.6,23,0.39,23,12.56,31,0.14525,0.94804,0.13722
91,Norway spruce,Picea,abies,,,PIAB,9,9,2,1,72,X,X,,,X,X,S,,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.36,24,0.44,24,59.2,24,80.6,24,0.39,24,12.56,24,0.14525,0.94804,0.13722
92,Brewer spruce,Picea,breweriana,,,PIBR,18,18,2,18,40,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215,0.36,24,0.44,24,59.2,24,80.6,24,0.39,24,12.56,24,0.14525,0.94804,0.13722
93,Engelmann spruce,Picea,engelmannii,,,PIEN,9,18,2,1,14,X,,X,X,X,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215,0.33,1,0.51,4,89.39394,4,79.11765,12,0.35,1,11.2,27,0.14525,0.94804,0.13722
94,white spruce,Picea,glauca,,,PIGL,6,18,2,1,16,X,X,X,X,X,X,S,X,X,X,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.37,1,0.39,4,51.59459,4,76.69231,7,0.4,1,13,21,0.14525,0.94804,0.13722
95,black spruce,Picea,mariana,,,PIMA,6,18,2,3,17,X,X,X,,X,X,S,X,X,X,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.38,1,0.42,4,47.60526,4,90.78571,12,0.46,1,13,21,0.14525,0.94804,0.13722
96,blue spruce,Picea,pungens,,,PIPU,9,18,2,1,15,X,X,,X,X,X,S,,,,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215,0.36,24,0.44,24,59.2,24,80.6,24,0.39,24,12.56,24,0.14525,0.94804,0.13722
740,cottonwood and poplar spp.,Populus,spp.,,,POPUL,37,44,3,36,221,X,X,,,X,,H,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,0.35,23,0.46,23,106.33,23,87.67,23,0.39,23,18.44,21,0.09658,0.91882,0.08593
741,balsam poplar,Populus,balsamifera,,,POBA2,37,44,3,32,117,X,X,,X,X,X,H,X,,X,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,0.31,1,0.5,8,106.77419,5,85.9,11,0.34,1,22,21,0.09658,0.91882,0.08593
742,eastern cottonwood,Populus,deltoides,,,PODE3,37,44,3,36,118,X,X,,X,X,X,H,X,X,,X,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,0.37,1,0.38,5,116.56757,16,56.02632,22,0.4,1,22,30,0.09658,0.91882,0.08593
833,northern red oak,Quercus,rubra,,,QURU,26,26,4,29,85,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068,0.56,1,0.68,5,83.14286,5,90.89706,17,0.63,1,20,35,0.12798,0.92267,0.12506
834,Shumard oak,Quercus,shumardii,,,QUSH,26,26,4,29,87,X,X,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.81068,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
835,post oak,Quercus,stellata,,,QUST,27,27,4,29,86,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.6,1,0.51,3,70.93333,5,88.52941,17,0.67,1,22,21,0.12798,0.92267,0.12506
743,bigtooth aspen,Populus,grandidentata,,,POGR4,37,37,3,32,119,X,X,,,X,X,H,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,6,-2.2094,2.3867,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.69089,0.36,1,0.59,3,91.41667,5,90.13559,22,0.39,1,14.4,21,0.09658,0.91882,0.08593
832,chestnut oak,Quercus,prinus,,,QUPR2,27,27,4,29,84,X,X,,,X,X,H,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.57,1,0.54,3,77.12281,5,60.25926,14,0.66,1,23,36,0.12798,0.92267,0.12506
836,Delta post oak,Quercus,similis,,,QUSI2,27,27,4,29,87,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
837,black oak,Quercus,velutina,,,QUVE,28,28,4,29,120,X,X,,,X,X,H,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77993,0.56,1,0.6,3,83.14286,5,89.63333,17,0.61,1,18.5,34,0.12798,0.92267,0.12506
838,live oak,Quercus,virginiana,,,QUVI,27,27,4,29,203,,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.8,1,0.51,6,52.2375,5,88.52941,22,0.88,1,16,21,0.12798,0.92267,0.12506
839,interior live oak,Quercus,wislizeni,,,QUWI2,46,46,4,29,225,,,X,,,,H,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.77351,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
840,dwarf post oak,Quercus,margarettiae,,,QUMA6,27,27,4,29,86,X,,,,X,,H,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,9,-2.0127,2.4342,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.72243,0.59,24,0.58,24,75.27,24,83,24,0.66,24,19.12,24,0.12798,0.92267,0.12506
